job_id,state,zombie_head,since_id_str,query,description,last_count,last_run,analysis_state
1481,5376,1,287299310977171456,q=%40mckeon4congress,I am a lazy piece of shit and I did not enter a description,0,01/04/2013 20:48:03,2
1482,183,3,288283964479770624,q=%40LeeCRogers,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:00:44,2
1483,5448,2,288138904958296064,q=%40TonyStrickland,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 04:24:17,2
1484,186,3,288292987312668675,q=%40JuliaBrownley,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:36:33,2
1485,3756,1,287620855909974016,q=%40Jackorswell,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 14:24:04,2
1486,3768,2,287516805549936640,q=%4028thdistrict,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 11:12:18,2
1487,945,3,288287691576057857,q=%40philjennerjahn,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:15:33,2
1488,3792,3,287516863691378688,q=%40gocardenas,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 11:12:33,2
1489,948,2,288232519302782976,q=%40tonycardenassfv,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 10:36:18,2
1490,3804,2,288301979057414144,q=%40dave4la,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 15:12:17,2
1491,3816,1,288018074123264000,q=%40bradsherman4SFV,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 20:24:09,2
1492,3828,3,287365973802115072,q=%40garymillerca,I am a lazy piece of shit and I did not enter a description,1,01/05/2013 18:00:56,2
1493,192,2,288265739234844673,q=%40dutton4congress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:48:17,2
1494,963,4,288110327340601344,q=%40senatordutton,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 06:45:46,2
1495,2532,1,287634707011739649,q=%40energycommerce,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 11:12:02,2
1496,3864,1,287679840092565504,q=%40xbecerra31,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 22:00:08,2
1497,3876,2,287803697289916416,q=%40negretemcleod,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 06:12:18,2
1498,3252,2,287791616591273984,q=%40rep_bonomack,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 05:24:17,2
1499,243,2,288246862094422016,q=%40Dr_RaulRuiz,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 11:33:17,2
1500,3900,3,287638796378460160,q=%40EdRRoyce,I am a lazy piece of shit and I did not enter a description,1,01/06/2013 01:00:36,2
1501,3912,1,287522782147923969,q=%40jfchen,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 11:36:03,2
1502,3924,1,288199270295805953,q=%40JohnTavaglione,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 08:24:10,2
1503,984,2,288277823112753153,q=%40MarkTakano,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:36:18,2
1504,3948,1,288250579824820224,q=%40WatersCampaign,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 11:48:03,2
1505,990,4,288117902668865537,q=%40janicehahn,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 03:00:50,2
1506,3972,1,287375254899273730,q=%40Rep_JaniceHahn,I am a lazy piece of shit and I did not enter a description,8,01/06/2013 11:12:04,2
1507,3984,3,288036295987585024,q=%40kangforcongress,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 21:36:34,2
1508,3996,4,288090740138070016,q=%40JerryHayden2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 01:12:54,2
1509,4008,3,288042334057271296,q=%40reelect_loretta,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 22:00:35,2
1510,2010,3,287891354166652928,q=%40alanlowenthal,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 12:00:37,2
1511,4032,3,287637687224115200,q=%40Lowenthal2012,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 19:12:37,2
1512,4044,3,288299043975753728,q=%40garydelong,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 15:00:37,2
1513,108,2,288280844798418944,q=%40JerryTetalman,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:48:18,2
1514,4056,3,287843018923450369,q=%40MichaelCrimmins,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 08:48:33,2
1515,2034,1,287476193643614208,q=%40Vargas4Congress,I am a lazy piece of shit and I did not enter a description,2,01/06/2013 05:42:05,2
1516,4080,3,287649756086431744,q=%40BrianB4Congress,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 20:00:35,2
1517,258,1,288274739758264320,q=%40ScottPetersSD,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:24:03,2
1518,180,4,288298136890392576,q=%40Popaditch,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 15:00:50,2
1519,0,3,0,q=%23scotus,I am a lazy piece of shit and I did not enter a description,4,07/27/2012 18:12:44,2
1520,4116,1,288071067661135873,q=%40bridenstine4ok,I am a lazy piece of shit and I did not enter a description,9,01/07/2013 06:12:10,2
1521,4128,1,288144918780727296,q=%40voteolson,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 04:48:11,2
1522,4140,3,288027255970607104,q=%40wayneherriman,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 21:00:38,2
1523,4152,2,287812753954074624,q=%40robwallace2012,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 06:48:17,2
1524,4164,4,287040191531732992,q=%40georgefaught,I am a lazy piece of shit and I did not enter a description,1,01/05/2013 10:12:48,2
1525,2088,2,287821128527921152,q=%40markwaynemullin,I am a lazy piece of shit and I did not enter a description,45,01/07/2013 04:48:27,2
1526,4188,1,287643593450078208,q=%40frankdlucas,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 19:36:06,2
1527,4200,3,288102746614276096,q=%40pm4congress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 02:00:36,2
1528,4212,3,286512032629551104,q=%40guild4congress,I am a lazy piece of shit and I did not enter a description,1,01/05/2013 04:12:35,2
1529,4224,1,287685859388579840,q=%40chaffetz2012,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 22:24:04,2
1530,957,1,288101099334942723,q=%40mathesonforutah,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 01:54:03,2
1531,4248,2,287963758251364352,q=%40votebishop2012,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 16:48:19,2
1532,327,4,288261412537638912,q=%40reprobbishop,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 13:51:47,2
1533,72,3,288289955111903234,q=%40votescotthowell,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:24:33,2
1534,4284,4,287701156149473280,q=%40shaunmccausland,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 23:24:50,2
1535,4296,2,287432247429197824,q=%40danielgeery,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 05:36:17,2
1536,4308,4,288157153083129856,q=%40billbarron2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 05:36:49,2
1537,4320,3,287710176855879680,q=%40donnamcaleer,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 00:00:41,2
1538,3768,3,287516863691378688,q=%40kimball4utah,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 11:12:33,2
1539,4452,1,287644657175896064,q=%40chrisstewart4ut,I am a lazy piece of shit and I did not enter a description,10,01/06/2013 20:24:09,2
1540,4464,1,287637557649498112,q=%40jayseegmiller,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 19:12:06,2
1541,0,4,276059977527984130,q=%40miablove,I am a lazy piece of shit and I did not enter a description,0,12/04/2012 20:26:59,2
1542,4476,2,288298957883461632,q=%40sorensimonsen,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 15:00:19,2
1543,198,2,288267248576122880,q=%40polis4congress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:54:18,2
1544,7932,2,287263145246994432,q=%40DougLambornCD5,changed from lamborn 12 to douglamborncd5 on 8-12,0,01/04/2013 18:24:20,2
1545,2274,3,287740379783110656,q=%40RepDLamborn,I am a lazy piece of shit and I did not enter a description,38,01/06/2013 03:06:34,2
1546,7668,1,286894738387382274,q=%40RepLamborn,I am a lazy piece of shit and I did not enter a description,0,01/03/2013 18:00:26,2
1547,192,3,288265797707657219,q=%40dannystroud,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:48:33,2
1548,198,2,288267248576122880,q=%40kevinlundberg,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:54:18,2
1549,441,3,288240137152913408,q=%40paceforcolorado,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 11:06:33,2
1550,102,3,288291466550325249,q=%40casida2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:30:34,2
1551,4122,1,287783370937733120,q=%40tishatcasida,I am a lazy piece of shit and I did not enter a description,13,01/07/2013 06:18:04,2
1552,8256,1,287106034701578240,q=%40gilman4congress,I am a lazy piece of shit and I did not enter a description,0,01/04/2013 08:00:04,2
1553,207,1,288287574391410688,q=%40jaimemcmillan59,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:15:03,2
1554,8280,1,286985281847054336,q=%40supportshaffer,I am a lazy piece of shit and I did not enter a description,0,01/04/2013 00:00:13,2
1555,8292,2,286888683498516481,q=%40shaffer4co,I am a lazy piece of shit and I did not enter a description,0,01/03/2013 17:36:21,2
1556,207,3,288287691576057857,q=%40daveforcolorado,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:15:33,2
1557,8316,3,286623109426077697,q=%40joemiklosi4cd6,I am a lazy piece of shit and I did not enter a description,0,01/03/2013 00:01:04,2
1558,3108,4,287532032853147648,q=%40coors4congress,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 12:12:48,2
1559,2082,3,288025721165737984,q=%40reppolispress,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 20:54:32,2
1560,78,4,288294560210247680,q=%40wendylongforny,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:42:48,2
1561,9180,2,286622962205990912,q=%40collaclark,I am a lazy piece of shit and I did not enter a description,0,01/03/2013 00:00:28,2
1562,4176,3,288145031817228290,q=%40timbishop2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 04:48:38,2
1563,8412,1,285878735759089664,q=%40israel4congress,I am a lazy piece of shit and I did not enter a description,2,01/03/2013 05:48:03,2
1564,4212,3,287411184519503872,q=%40randyaltschuler,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 04:12:35,2
1565,6084,3,286203045107339264,q=%40labate2012,I am a lazy piece of shit and I did not enter a description,3,01/03/2013 13:12:35,2
1566,210,4,288261332036366336,q=%40francisbecker,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:30:47,2
1567,267,4,288282476911161344,q=%40grace4ny,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:54:47,2
1568,8472,3,285459866766675969,q=%40rorylancman,I am a lazy piece of shit and I did not enter a description,7,01/03/2013 12:00:36,2
1569,105,4,288287751613337600,q=%40dan_halloran,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:15:46,2
1570,213,2,288288385318146049,q=%40reelectnydiav,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:18:17,2
1571,2836,1,288096855085162496,q=%40teamjeffries,I am a lazy piece of shit and I did not enter a description,72,01/07/2013 05:28:05,2
1572,4260,1,287450812555337729,q=%40colinbeavan,I am a lazy piece of shit and I did not enter a description,1,01/06/2013 17:00:05,2
1573,8532,4,286324089315024897,q=%40voteyvette,I am a lazy piece of shit and I did not enter a description,0,01/02/2013 04:12:51,2
1574,8544,3,287879256233635840,q=%40markmurphy2012,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 11:12:33,2
1575,213,4,288288507980574720,q=%40hankbardel,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:18:47,2
1576,213,3,288288445397344256,q=%40wight2012,changed from chris_wight2012 to wight2012 on 8-12,0,01/07/2013 14:18:32,2
1577,213,4,288288507980574720,q=%40craigevolve2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:18:47,2
1578,8580,3,288117862818783232,q=%40carvin4congress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 03:00:40,2
1579,5460,4,286937041487400960,q=%40spmaloney,I am a lazy piece of shit and I did not enter a description,17,01/03/2013 21:00:58,2
1580,8592,3,287432317503410176,q=%40julianschreib,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 05:36:34,2
1581,216,4,288253796134580224,q=%40chrisgibsonNY,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:00:52,2
1582,2160,1,288253600378023936,q=%40doheny4congress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:00:06,2
1583,2160,2,288081086351831040,q=%40dan_lamb,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 12:00:19,2
1584,2484,4,287818932826558464,q=%40nateshinagawa,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 07:12:50,2
1585,270,4,288253796134580224,q=%40danmaffeiNY,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:00:52,2
1586,4320,4,287710235190251520,q=%40ursularozum,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 00:00:54,2
1587,108,4,288280966311587841,q=%40maggie4congress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:48:49,2
1588,216,3,288253748764098560,q=%40MM4CongressWNY,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:00:39,2
1589,216,3,288253750336974848,q=%40Higgins4WNY,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:00:39,2
1590,4344,3,287214291088728064,q=%40RepBrianHiggins,I am a lazy piece of shit and I did not enter a description,28,01/05/2013 19:12:38,2
1591,2184,1,287374097460101120,q=%40collinsNY27,I am a lazy piece of shit and I did not enter a description,1,01/06/2013 03:36:05,2
1592,8712,3,287602338628251648,q=%40maggie__brooks,I am a lazy piece of shit and I did not enter a description,22,01/06/2013 20:24:38,2
1593,72,4,288288862214709249,q=%40tedcruz,I am a lazy piece of shit and I did not enter a description,37,01/07/2013 14:24:50,2
1594,3012,2,288024783151570944,q=%40teamdewhurst,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 14:24:19,2
1595,192,1,288265682011959296,q=%40sadlerTX,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:48:03,2
1596,2820,3,287966854755020800,q=%40gradyTX,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 17:00:38,2
1597,141,2,288286120259776512,q=%40JohnJayMyers,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:09:17,2
1598,381,1,288270205950496769,q=%40Lex_Rex,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:06:02,2
1599,2568,3,287770553039867904,q=%40votemckellar,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 04:00:35,2
1600,204,4,288265861444288513,q=%40JimforTexas,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:48:48,2
1601,72,2,288289904734117888,q=%40lindamrosko,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:24:19,2
1602,936,3,288235604607631360,q=%40kensanders2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 10:48:34,2
1603,84,4,288293048159444992,q=%40neilburnsaol,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:36:49,2
1604,8172,1,286767816705716224,q=%40stevemuellercd9,I am a lazy piece of shit and I did not enter a description,0,01/03/2013 09:36:05,2
1605,483,3,288287691576057857,q=%40wieder_txcd9,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:15:33,2
1606,102,2,288291406978633728,q=%40cadien4congress,changed from tawanawcadien to cadien4congress on 8-12,0,01/07/2013 14:30:18,2
1607,471,1,288227921729048576,q=%40johnulstrom,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 10:18:01,2
1608,108,1,288280783796457473,q=%40feliciaharristx,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:48:04,2
1609,114,2,288291406978633728,q=%40weberfortexas,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:30:18,2
1610,126,4,288271903620222976,q=%40texasstaterep29,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:12:49,2
1611,132,3,288283964467191809,q=%40nicklampson,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:00:44,2
1612,138,3,288270331200811011,q=%40singletary2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:06:32,2
1613,144,4,288290031959932929,q=%40zacharygrady,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:24:50,2
1614,150,4,288291528919613441,q=%40dale4congress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:30:48,2
1615,162,3,288267312396648448,q=%40electedzamora,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:54:32,2
1616,168,2,288271783084318721,q=%40ez4congress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:12:18,2
1617,174,1,288276251314094080,q=%40betoforcongress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:30:03,2
1618,180,4,288299096295497728,q=%40betoorourke,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 15:00:50,2
1619,186,4,288293048159444992,q=%40carrascotx16,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:36:49,2
1620,198,2,288267248576122880,q=%40junart_sodoy,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:54:18,2
1621,102,2,288291406978633728,q=%40mdfor18,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:30:18,2
1622,105,2,288272731466768385,q=%40castro4congress,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 14:15:19,2
1623,108,4,288280966311587841,q=%40joaquincastrotx,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:48:49,2
1624,111,4,288286246000803840,q=%40davidrosacd20,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:09:46,2
1625,114,4,288291528919613441,q=%40candaceduval,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:30:48,2
1626,201,1,288295869944582144,q=%40kesharogerstx22,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:48:03,2
1627,108,3,288272731466768385,q=%40petegallego,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 13:48:34,2
1628,219,1,288249817057079296,q=%40cirorodriguez,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 11:45:01,2
1629,2268,3,288145033390092289,q=%40letsfixcongress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 04:48:38,2
1630,225,1,288253602189963264,q=%40stathas2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:00:06,2
1631,78,4,288293177708924928,q=%40wesleyariddle,I am a lazy piece of shit and I did not enter a description,3,01/07/2013 14:42:49,2
1632,60,4,288299096295497728,q=%40rogerwilliamstx,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 15:00:50,2
1633,120,4,288284012454219776,q=%40betsydeweytx,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:00:54,2
1634,231,1,288250579824820224,q=%40vote4sanchez,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 11:48:03,2
1635,243,3,288246926317604864,q=%40trevinofortexas,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 11:33:32,2
1636,495,4,288242459656482816,q=%40roseforcongress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 11:15:47,2
1637,108,4,288280967842508800,q=%40liberty_doc,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:48:49,2
1638,102,4,288291528928022529,q=%40ethangarofolo,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:30:48,2
1639,114,2,288291406978633728,q=%40mcgforcongress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:30:18,2
1640,126,1,288271716420055040,q=%40sethhollist,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:12:04,2
1641,138,2,288270263236317184,q=%40spaldam,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:06:16,2
1642,150,4,288291528928022529,q=%40lancedonohue,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:30:48,2
1643,174,3,288276370382016512,q=%40marcveasey,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:30:34,2
1644,123,3,288277883405889536,q=%40puentebradshaw,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:36:32,2
1645,129,4,288274925729497088,q=%40adelagarzatx,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:24:48,2
1646,135,3,288287691576057857,q=%40voteziggy,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:15:33,2
1647,141,4,288286246000803840,q=%40susannarvaiz,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:09:46,2
1648,147,2,288277050236755968,q=%40stevestockmanUS,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:33:16,2
1649,153,4,288278689693724672,q=%40max4congress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:39:46,2
1650,159,2,288298194704666624,q=%40mkcforcongress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:57:16,2
1651,165,3,288283964475580417,q=%40seanseiberttx18,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:00:44,2
1652,171,4,288262848243699712,q=%40elect_blake,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:36:48,2
1653,201,2,288295935916793857,q=%40wendy_rosen,she once used american_made but seems to have cahnged that in June,0,01/07/2013 14:48:18,2
1654,225,4,288253804187631616,q=%40biggert2012,"judybiggert2012 seems to have changed to this,",0,01/07/2013 12:00:53,2
1655,0,1,0,q=%40the_greenbrier,I am a lazy piece of shit and I did not enter a description,0,07/11/2012 14:55:16,2
1656,0,3,0,q=%40gbrclassic,I am a lazy piece of shit and I did not enter a description,0,07/11/2012 15:01:02,2
1657,0,4,0,q=%23greenbrier,I am a lazy piece of shit and I did not enter a description,1,07/11/2012 15:16:44,2
1658,0,4,0,q=%232012classic,I am a lazy piece of shit and I did not enter a description,0,07/11/2012 14:56:35,2
1659,9444,4,286336161151082496,q=%40USSenateRace,I am a lazy piece of shit and I did not enter a description,0,01/02/2013 05:00:49,2
1660,9456,4,286271120003432448,q=%40ChrisHenrichsen,I am a lazy piece of shit and I did not enter a description,22,01/02/2013 11:12:50,2
1661,8376,3,287643703412154369,q=%40TedGianoutsos,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 19:36:33,2
1662,9468,1,286505094516715520,q=%40mooreforalaska,I am a lazy piece of shit and I did not enter a description,0,01/02/2013 16:12:09,2
1663,237,1,288292096031465472,q=%40AK_Jim4Congress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:33:02,2
1664,9492,1,286601709839605762,q=%40ScottJBarnhart,I am a lazy piece of shit and I did not enter a description,0,01/02/2013 22:36:03,2
1665,237,4,288292277284126721,q=%40Barnhart4Cngrss,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:33:46,2
1666,237,3,288292225077612544,q=%40EyeforCongress,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:33:32,2
1667,90,3,288298081559117826,q=%40SenSanders,bernie sanders official account,27,01/07/2013 15:00:38,2
1668,8052,2,288283882950889472,q=%40JohnMacGovern,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:00:22,2
1669,8064,1,286622956782747650,q=%40MarkDonka,I am a lazy piece of shit and I did not enter a description,0,01/03/2013 00:00:27,2
1670,8076,1,285836708719759363,q=%40edcasehawaii,I am a lazy piece of shit and I did not enter a description,1,01/03/2013 22:36:04,2
1671,201,4,288296063784333312,q=%40admiralstoney,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:48:48,2
1672,8100,2,287574211755638784,q=%40JohnPRoco,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 15:00:26,2
1673,8112,4,287843088817340417,q=%40Carroll4Senate,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 08:48:49,2
1674,195,2,288264985124159489,q=%40lingle2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:45:17,2
1675,4128,1,287793620755566592,q=%40linda_lingle,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 04:48:11,2
1676,207,3,288287691576057857,q=%40repcharlesdjou,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:15:33,2
1677,8280,4,286985473497370626,q=%40djou4hawaii,I am a lazy piece of shit and I did not enter a description,0,01/04/2013 00:00:58,2
1678,357,4,288214768039391232,q=%40tulsigabbard,I am a lazy piece of shit and I did not enter a description,5,01/07/2013 11:06:48,2
1679,207,3,288287691576057857,q=%40del4hawaii,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:15:33,2
1680,2079,1,288069102000549888,q=%40mufihannemann,I am a lazy piece of shit and I did not enter a description,11,01/07/2013 07:57:02,2
1681,8328,4,286453956320837632,q=%40md4congress,I am a lazy piece of shit and I did not enter a description,0,01/02/2013 12:48:54,2
1682,8340,4,286260709384413185,q=%40estherkiaaina,I am a lazy piece of shit and I did not enter a description,0,01/02/2013 00:01:00,2
1683,8352,2,288144983435915265,q=%40bob_marx,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 04:48:27,2
1684,450,3,288245383895842816,q=%40TeamSheaPorter,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 12:00:39,2
1685,210,2,288261210581909504,q=%40JoanneDowdell,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:30:17,2
1686,339,3,288222762844184576,q=%40AnnMcLaneKuster,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 09:57:31,2
1687,2412,4,287891410974302208,q=%40gbforusenate,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 12:00:50,2
1688,2436,3,288145034946158592,q=%40tea_4_2_nh,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 04:48:39,2
1689,2448,4,287855164965150721,q=%40hardymacia,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 09:36:49,2
1690,174,1,288276252790513664,q=%40barryhinckley,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:30:03,2
1691,2472,3,287686022337290240,q=%40laportefor2012,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 22:24:41,2
1692,2484,1,287818749887782912,q=%40slavinforsenate,I am a lazy piece of shit and I did not enter a description,0,01/06/2013 07:12:07,2
1693,166,1,288282657211686912,q=%40anthonygemma,I am a lazy piece of shit and I did not enter a description,61,01/07/2013 14:12:04,2
1694,162,1,288267190493388800,q=%40doherty2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:54:03,2
1695,6504,3,286973293800615936,q=%40mikedonahue1,I am a lazy piece of shit and I did not enter a description,0,01/03/2013 23:12:34,2
1696,162,4,288267378654060544,q=%40johnmatson2012,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:54:48,2
1697,6528,2,287211885533753346,q=%40mgforcongress,I am a lazy piece of shit and I did not enter a description,1,01/07/2013 12:48:18,2
1698,6540,1,287210897485729792,q=%40electabel,I am a lazy piece of shit and I did not enter a description,0,01/04/2013 15:00:06,2
1699,165,3,288283965796802560,q=%40JohnLarsonCT,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 14:00:44,2
1700,6564,1,288280783796457473,q=%40susanforct,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 13:48:04,2
1701,162,2,288267248576122880,q=%40linda_mcmahon,I am a lazy piece of shit and I did not enter a description,0,01/07/2013 12:54:18,2
1702,3708,1,287374813494906880,q=%40cshays,I am a lazy piece of shit and I did not enter a description,0,01/05/2013 01:48:04,2
